raw_id,provider_id,provider_name,source_url,raw_title,raw_url,raw_description,raw_category,raw_subcategory,raw_tags,raw_duration,raw_level,raw_language,raw_certificate_info,raw_badge_info,raw_price_info,raw_rating,raw_reviews_count,raw_enrollment_count,raw_image_url,raw_instructors,raw_json,scraped_at,status,error_message
deeplearning_ai_00393da5,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Ai For Good,https://www.deeplearning.ai/courses/ai-for-good,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/ai-for-good""}",2026-05-23 14:59:26,active,
deeplearning_ai_006e2587,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Ai For Medicine,https://www.deeplearning.ai/alpha/courses/ai-for-medicine,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/alpha/courses/ai-for-medicine""}",2026-05-23 14:59:26,active,
deeplearning_ai_0014c7f1,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Ai For Medicine Specialization,https://www.deeplearning.ai/courses/ai-for-medicine-specialization,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/ai-for-medicine-specialization""}",2026-05-23 14:59:26,active,
deeplearning_ai_004919fb,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Ai Prompting For Everyone,https://www.deeplearning.ai/courses/ai-prompting-for-everyone,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/ai-prompting-for-everyone""}",2026-05-23 14:59:26,active,
deeplearning_ai_00251e62,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Ai Python For Beginners,https://www.deeplearning.ai/courses/ai-python-for-beginners,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/ai-python-for-beginners""}",2026-05-23 14:59:26,active,
deeplearning_ai_0068a50f,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Attention In Transformers Concepts And Code In Pytorch,https://www.deeplearning.ai/courses/attention-in-transformers-concepts-and-code-in-pytorch,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/attention-in-transformers-concepts-and-code-in-pytorch""}",2026-05-23 14:59:26,active,
deeplearning_ai_004db0f7,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Automated Testing Llmops,https://www.deeplearning.ai/courses/automated-testing-llmops,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/automated-testing-llmops""}",2026-05-23 14:59:26,active,
deeplearning_ai_004a6c1b,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Build Ai Apps With Mcp Server Working With Box Files,https://www.deeplearning.ai/courses/build-ai-apps-with-mcp-server-working-with-box-files,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/build-ai-apps-with-mcp-server-working-with-box-files""}",2026-05-23 14:59:26,active,
deeplearning_ai_00891b86,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Build And Train An Llm With Jax,https://www.deeplearning.ai/courses/build-and-train-an-llm-with-jax,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/build-and-train-an-llm-with-jax""}",2026-05-23 14:59:26,active,
deeplearning_ai_0001c1f7,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Build Apps With Windsurfs Ai Coding Agents,https://www.deeplearning.ai/courses/build-apps-with-windsurfs-ai-coding-agents,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/build-apps-with-windsurfs-ai-coding-agents""}",2026-05-23 14:59:26,active,
deeplearning_ai_009596e5,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Build Interactive Agents With Generative Ui,https://www.deeplearning.ai/courses/build-interactive-agents-with-generative-ui,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/build-interactive-agents-with-generative-ui""}",2026-05-23 14:59:26,active,
deeplearning_ai_007de68f,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Build Long Context Ai Apps With Jamba,https://www.deeplearning.ai/courses/build-long-context-ai-apps-with-jamba,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/build-long-context-ai-apps-with-jamba""}",2026-05-23 14:59:26,active,
deeplearning_ai_001cf1ea,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Build With Andrew,https://www.deeplearning.ai/courses/build-with-andrew,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/build-with-andrew""}",2026-05-23 14:59:26,active,
deeplearning_ai_0021b9c8,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building Agentic Rag With Llamaindex,https://www.deeplearning.ai/courses/building-agentic-rag-with-llamaindex,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-agentic-rag-with-llamaindex""}",2026-05-23 14:59:26,active,
deeplearning_ai_0095d96e,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building Ai Applications With Haystack,https://www.deeplearning.ai/courses/building-ai-applications-with-haystack,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-ai-applications-with-haystack""}",2026-05-23 14:59:26,active,
deeplearning_ai_006597f5,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building Ai Browser Agents,https://www.deeplearning.ai/courses/building-ai-browser-agents,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-ai-browser-agents""}",2026-05-23 14:59:26,active,
deeplearning_ai_00374bba,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building Ai Voice Agents For Production,https://www.deeplearning.ai/courses/building-ai-voice-agents-for-production,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-ai-voice-agents-for-production""}",2026-05-23 14:59:26,active,
deeplearning_ai_005c1dc5,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building An Ai Powered Game,https://www.deeplearning.ai/courses/building-an-ai-powered-game,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-an-ai-powered-game""}",2026-05-23 14:59:26,active,
deeplearning_ai_00408507,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building And Evaluating Data Agents,https://www.deeplearning.ai/courses/building-and-evaluating-data-agents,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-and-evaluating-data-agents""}",2026-05-23 14:59:26,active,
deeplearning_ai_001aaecc,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building Applications Vector Databases,https://www.deeplearning.ai/courses/building-applications-vector-databases,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-applications-vector-databases""}",2026-05-23 14:59:26,active,
deeplearning_ai_008911fe,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building Code Agents With Hugging Face Smolagents,https://www.deeplearning.ai/courses/building-code-agents-with-hugging-face-smolagents,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-code-agents-with-hugging-face-smolagents""}",2026-05-23 14:59:26,active,
deeplearning_ai_000d3c6b,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building Coding Agents With Tool Execution,https://www.deeplearning.ai/courses/building-coding-agents-with-tool-execution,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-coding-agents-with-tool-execution""}",2026-05-23 14:59:26,active,
deeplearning_ai_005198c0,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building Evaluating Advanced Rag,https://www.deeplearning.ai/courses/building-evaluating-advanced-rag,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-evaluating-advanced-rag""}",2026-05-23 14:59:26,active,
deeplearning_ai_001551c4,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building Generative Ai Applications With Gradio,https://www.deeplearning.ai/courses/building-generative-ai-applications-with-gradio,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-generative-ai-applications-with-gradio""}",2026-05-23 14:59:26,active,
deeplearning_ai_0027b9ce,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building Live Voice Agents With Googles Adk,https://www.deeplearning.ai/courses/building-live-voice-agents-with-googles-adk,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-live-voice-agents-with-googles-adk""}",2026-05-23 14:59:26,active,
deeplearning_ai_0021f24d,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building Multimodal Data Pipelines,https://www.deeplearning.ai/courses/building-multimodal-data-pipelines,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-multimodal-data-pipelines""}",2026-05-23 14:59:26,active,
deeplearning_ai_00515721,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building Multimodal Search And Rag,https://www.deeplearning.ai/courses/building-multimodal-search-and-rag,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-multimodal-search-and-rag""}",2026-05-23 14:59:26,active,
deeplearning_ai_006032cc,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building Systems With Chatgpt,https://www.deeplearning.ai/courses/building-systems-with-chatgpt,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-systems-with-chatgpt""}",2026-05-23 14:59:26,active,
deeplearning_ai_0060f794,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building Toward Computer Use With Anthropic,https://www.deeplearning.ai/courses/building-toward-computer-use-with-anthropic,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-toward-computer-use-with-anthropic""}",2026-05-23 14:59:26,active,
deeplearning_ai_0070597e,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building Towards Computer Use With Anthropic,https://www.deeplearning.ai/courses/building-towards-computer-use-with-anthropic,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-towards-computer-use-with-anthropic""}",2026-05-23 14:59:26,active,
deeplearning_ai_0024c875,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building With Llama 4,https://www.deeplearning.ai/courses/building-with-llama-4,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-with-llama-4""}",2026-05-23 14:59:26,active,
deeplearning_ai_00776428,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Building Your Own Database Agent,https://www.deeplearning.ai/courses/building-your-own-database-agent,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/building-your-own-database-agent""}",2026-05-23 14:59:26,active,
deeplearning_ai_008d35a1,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Carbon Aware Computing For Genai Developers,https://www.deeplearning.ai/courses/carbon-aware-computing-for-genai-developers,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/carbon-aware-computing-for-genai-developers""}",2026-05-23 14:59:26,active,
deeplearning_ai_0094ade7,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Chatgpt Building System,https://www.deeplearning.ai/courses/chatgpt-building-system,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/chatgpt-building-system""}",2026-05-23 14:59:26,active,
deeplearning_ai_005516a1,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Chatgpt Prompt Eng,https://www.deeplearning.ai/courses/chatgpt-prompt-eng,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/chatgpt-prompt-eng""}",2026-05-23 14:59:26,active,
deeplearning_ai_008f0bfe,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Chatgpt Prompt Engineering For Developers,https://www.deeplearning.ai/courses/chatgpt-prompt-engineering-for-developers,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/chatgpt-prompt-engineering-for-developers""}",2026-05-23 14:59:26,active,
deeplearning_ai_0032ac46,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Claude Code A Highly Agentic Coding Assistant,https://www.deeplearning.ai/courses/claude-code-a-highly-agentic-coding-assistant,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/claude-code-a-highly-agentic-coding-assistant""}",2026-05-23 14:59:26,active,
deeplearning_ai_0091800b,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Collaborative Writing And Coding With Openai Canvas,https://www.deeplearning.ai/courses/collaborative-writing-and-coding-with-openai-canvas,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/collaborative-writing-and-coding-with-openai-canvas""}",2026-05-23 14:59:26,active,
deeplearning_ai_001a2e91,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Data Analytics,https://www.deeplearning.ai/courses/data-analytics,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/data-analytics""}",2026-05-23 14:59:26,active,
deeplearning_ai_00957376,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Data Engineering,https://www.deeplearning.ai/courses/data-engineering,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/data-engineering""}",2026-05-23 14:59:26,active,
deeplearning_ai_0032fda2,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Deep Learning Specialization,https://www.deeplearning.ai/courses/deep-learning-specialization,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/deep-learning-specialization""}",2026-05-23 14:59:26,active,
deeplearning_ai_001ecd1c,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Design Develop And Deploy Multi Agent Systems With Crewai,https://www.deeplearning.ai/courses/design-develop-and-deploy-multi-agent-systems-with-crewai,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/design-develop-and-deploy-multi-agent-systems-with-crewai""}",2026-05-23 14:59:26,active,
deeplearning_ai_004c47d7,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Diffusion Models,https://www.deeplearning.ai/courses/diffusion-models,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/diffusion-models""}",2026-05-23 14:59:26,active,
deeplearning_ai_0077010a,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Document Ai From Ocr To Agentic Doc Extraction,https://www.deeplearning.ai/courses/document-ai-from-ocr-to-agentic-doc-extraction,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/document-ai-from-ocr-to-agentic-doc-extraction""}",2026-05-23 14:59:26,active,
deeplearning_ai_003852b8,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Dspy Build Optimize Agentic Apps,https://www.deeplearning.ai/courses/dspy-build-optimize-agentic-apps,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/dspy-build-optimize-agentic-apps""}",2026-05-23 14:59:26,active,
deeplearning_ai_0014b91b,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Efficient Inference With Sglang Text And Image Generation,https://www.deeplearning.ai/courses/efficient-inference-with-sglang-text-and-image-generation,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/efficient-inference-with-sglang-text-and-image-generation""}",2026-05-23 14:59:26,active,
deeplearning_ai_0031f2bc,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Efficiently Serving Llms,https://www.deeplearning.ai/courses/efficiently-serving-llms,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/efficiently-serving-llms""}",2026-05-23 14:59:26,active,
deeplearning_ai_007186fe,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Embedding Models From Architecture To Implementation,https://www.deeplearning.ai/courses/embedding-models-from-architecture-to-implementation,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/embedding-models-from-architecture-to-implementation""}",2026-05-23 14:59:26,active,
deeplearning_ai_0046e708,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Evaluating Ai Agents,https://www.deeplearning.ai/courses/evaluating-ai-agents,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/evaluating-ai-agents""}",2026-05-23 14:59:26,active,
deeplearning_ai_008cb0be,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Evaluating Debugging Generative Ai,https://www.deeplearning.ai/courses/evaluating-debugging-generative-ai,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/evaluating-debugging-generative-ai""}",2026-05-23 14:59:26,active,
deeplearning_ai_003d1c9b,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Event Driven Agentic Document Workflows,https://www.deeplearning.ai/courses/event-driven-agentic-document-workflows,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/event-driven-agentic-document-workflows""}",2026-05-23 14:59:26,active,
deeplearning_ai_005d6c77,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Fast Prototyping Of Genai Apps With Streamlit,https://www.deeplearning.ai/courses/fast-prototyping-of-genai-apps-with-streamlit,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/fast-prototyping-of-genai-apps-with-streamlit""}",2026-05-23 14:59:26,active,
deeplearning_ai_00856c65,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Fine Tuning And Reinforcement Learning For Llms Intro To Post Training,https://www.deeplearning.ai/courses/fine-tuning-and-reinforcement-learning-for-llms-intro-to-post-training,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/fine-tuning-and-reinforcement-learning-for-llms-intro-to-post-training""}",2026-05-23 14:59:26,active,
deeplearning_ai_00311f73,deeplearning_ai,DeepLearning.AI,https://www.deeplearning.ai/sitemap.xml,Finetuning Large Language Models,https://www.deeplearning.ai/courses/finetuning-large-language-models,,AI & ML,,DeepLearning.AI;AI;Machine Learning;Deep Learning,,intermediate,English,,,paid,,,,,,"{""url"": ""https://www.deeplearning.ai/courses/finetuning-large-language-models""}",2026-05-23 14:59:26,active,
